kem,signature,kem_category,signature_category,loss_profile,iterations,outliers_removed,mean_ms,std_ms,ci95_low_ms,ci95_high_ms,quic_mode
X25519MLKEM768,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,32.827222,0.103742,32.779296,32.875149,0 - default
X25519MLKEM768,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,242.960526,0.192368,242.874027,243.047025,0 - default
X25519MLKEM768,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,247.306842,0.235326,247.201027,247.412658,0 - default
X25519MLKEM768,sphincsshake128fsimple,pqc-hybrid,pqc,off,20,0,19.217000,0.156040,19.148613,19.285387,0 - default
X25519MLKEM768,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,20.148421,0.091849,20.107121,20.189721,0 - default
X25519MLKEM768,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,21.824211,0.156784,21.753712,21.894709,0 - default
X25519MLKEM768,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,318.124737,0.190098,318.039258,318.210216,0 - default
X25519MLKEM768,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,319.080526,0.165176,319.006254,319.154798,0 - default
X25519MLKEM768,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,320.940000,0.201290,320.847009,321.032991,0 - default
X25519MLKEM768,sphincsshake192fsimple,pqc-hybrid,pqc,off,18,2,29.247778,0.050707,29.224352,29.271203,0 - default
X25519MLKEM768,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,31.512105,0.098690,31.467729,31.556482,0 - default
X25519MLKEM768,sphincsshake192ssimple,pqc-hybrid,pqc,off,20,0,569.891000,0.427230,569.703758,570.078242,0 - default
X25519MLKEM768,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,18,2,571.495556,0.301022,571.356490,571.634621,0 - default
X25519MLKEM768,sphincsshake256fsimple,pqc-hybrid,pqc,off,17,3,56.794118,0.093612,56.749617,56.838618,0 - default
X25519MLKEM768,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,61.134211,0.118148,61.081084,61.187337,0 - default
X25519MLKEM768,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,486.157368,0.264530,486.038421,486.276316,0 - default
X25519MLKEM768,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,490.285000,0.413477,490.103786,490.466214,0 - default
X25519MLKEM768,ED25519,pqc-hybrid,classic,off,18,2,1.820000,0.017489,1.811920,1.828080,0 - default
X25519MLKEM768,ED448,pqc-hybrid,classic,off,18,2,2.130556,0.020428,2.121118,2.139993,0 - default
SecP384r1MLKEM1024,MLDSA44,pqc-hybrid,pqc,off,17,3,4.832353,0.247071,4.714903,4.949803,0 - default
SecP384r1MLKEM1024,MLDSA65,pqc-hybrid,pqc,off,17,3,5.187059,0.312485,5.038513,5.335605,0 - default
SecP384r1MLKEM1024,MLDSA87,pqc-hybrid,pqc,off,20,0,5.649000,0.554626,5.405925,5.892075,0 - default
SecP384r1MLKEM1024,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,5.906842,0.095047,5.864104,5.949580,0 - default
SecP384r1MLKEM1024,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,7.481579,0.088145,7.441944,7.521214,0 - default
SecP384r1MLKEM1024,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,18,2,7.292222,0.060054,7.264478,7.319966,0 - default
SecP384r1MLKEM1024,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,9.314737,0.068586,9.283897,9.345577,0 - default
SecP384r1MLKEM1024,falcon512,pqc-hybrid,pqc,off,18,2,5.075556,0.066529,5.044821,5.106291,0 - default
SecP384r1MLKEM1024,falcon1024,pqc-hybrid,pqc,off,19,1,5.398947,0.098989,5.354436,5.443458,0 - default
SecP384r1MLKEM1024,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,5.973684,0.074402,5.940229,6.007139,0 - default
SecP384r1MLKEM1024,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,7.615789,0.057669,7.589858,7.641721,0 - default
SecP384r1MLKEM1024,falconpadded512,pqc-hybrid,pqc,off,19,1,5.076842,0.074688,5.043258,5.110426,0 - default
SecP384r1MLKEM1024,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,5.975789,0.088964,5.935786,6.015793,0 - default
SecP384r1MLKEM1024,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,7.640526,0.075165,7.606728,7.674324,0 - default
SecP384r1MLKEM1024,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,9.507368,0.083123,9.469992,9.544745,0 - default
SecP384r1MLKEM1024,falconpadded1024,pqc-hybrid,pqc,off,19,1,5.381053,0.088185,5.341400,5.420705,0 - default
SecP384r1MLKEM1024,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,9.522778,0.063413,9.493482,9.552073,0 - default
SecP384r1MLKEM1024,sphincssha2128fsimple,pqc-hybrid,pqc,off,18,2,12.700556,0.092766,12.657700,12.743411,0 - default
SecP384r1MLKEM1024,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,13.596842,0.110003,13.547379,13.646305,0 - default
SecP384r1MLKEM1024,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,15.213333,0.070126,15.180937,15.245730,0 - default
SecP384r1MLKEM1024,sphincssha2128ssimple,pqc-hybrid,pqc,off,20,0,151.647000,0.216603,151.552070,151.741930,0 - default
SecP384r1MLKEM1024,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,152.505263,0.216881,152.407742,152.602785,0 - default
SecP384r1MLKEM1024,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,154.129474,0.149349,154.062318,154.196629,0 - default
SecP384r1MLKEM1024,sphincssha2192fsimple,pqc-hybrid,pqc,off,20,0,18.165500,0.140243,18.104036,18.226964,0 - default
SecP384r1MLKEM1024,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,20.362632,0.114156,20.311301,20.413962,0 - default
SecP384r1MLKEM1024,sphincssha2192ssimple,pqc-hybrid,pqc,off,18,2,269.737222,0.206620,269.641769,269.832676,0 - default
SecP384r1MLKEM1024,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,271.820500,0.270700,271.701860,271.939140,0 - default
SecP384r1MLKEM1024,sphincssha2256fsimple,pqc-hybrid,pqc,off,17,3,30.779412,0.071017,30.745653,30.813171,0 - default
SecP384r1MLKEM1024,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,35.025789,0.160911,34.953435,35.098144,0 - default
SecP384r1MLKEM1024,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,245.146316,0.160250,245.074259,245.218373,0 - default
SecP384r1MLKEM1024,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,17,3,249.291176,0.063530,249.260976,249.321377,0 - default
SecP384r1MLKEM1024,sphincsshake128fsimple,pqc-hybrid,pqc,off,18,2,21.392222,0.082430,21.354141,21.430303,0 - default
SecP384r1MLKEM1024,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,22.272105,0.077429,22.237289,22.306922,0 - default
SecP384r1MLKEM1024,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,23.910526,0.076846,23.875972,23.945080,0 - default
SecP384r1MLKEM1024,sphincsshake128ssimple,pqc-hybrid,pqc,off,20,0,320.654000,0.219818,320.557660,320.750340,0 - default
SecP384r1MLKEM1024,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,321.517000,0.227622,321.417240,321.616760,0 - default
SecP384r1MLKEM1024,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,322.951053,0.185649,322.867575,323.034531,0 - default
SecP384r1MLKEM1024,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,31.535263,0.151047,31.467344,31.603182,0 - default
SecP384r1MLKEM1024,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,33.807368,0.109333,33.758206,33.856531,0 - default
SecP384r1MLKEM1024,sphincsshake192ssimple,pqc-hybrid,pqc,off,20,0,572.120500,0.368174,571.959140,572.281860,0 - default
SecP384r1MLKEM1024,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,573.644000,0.296903,573.513876,573.774124,0 - default
SecP384r1MLKEM1024,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,59.146842,0.151879,59.078549,59.215135,0 - default
SecP384r1MLKEM1024,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,63.250556,0.126931,63.191916,63.309195,0 - default
SecP384r1MLKEM1024,sphincsshake256ssimple,pqc-hybrid,pqc,off,18,2,488.224444,0.169644,488.146073,488.302816,0 - default
SecP384r1MLKEM1024,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,492.559000,0.380538,492.392222,492.725778,0 - default
SecP384r1MLKEM1024,ED25519,pqc-hybrid,classic,off,19,1,4.188947,0.085887,4.150328,4.227567,0 - default
SecP384r1MLKEM1024,ED448,pqc-hybrid,classic,off,19,1,4.485789,0.061221,4.458261,4.513318,0 - default
p256_mlkem512,MLDSA44,pqc-hybrid,pqc,off,18,2,7.091667,0.285642,6.959707,7.223626,0 - default
p256_mlkem512,MLDSA65,pqc-hybrid,pqc,off,16,4,7.206875,0.226413,7.095933,7.317817,0 - default
p256_mlkem512,MLDSA87,pqc-hybrid,pqc,off,20,0,7.934500,0.782751,7.591444,8.277556,0 - default
p256_mlkem512,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,7.348421,0.054900,7.323735,7.373107,0 - default
p256_mlkem512,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,17,3,9.177059,0.080294,9.138890,9.215228,0 - default
p256_mlkem512,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,18,2,8.788889,0.081594,8.751195,8.826583,0 - default
p256_mlkem512,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,17,3,10.782353,0.060573,10.753558,10.811148,0 - default
p256_mlkem512,falcon512,pqc-hybrid,pqc,off,19,1,7.081053,0.068629,7.050193,7.111912,0 - default
p256_mlkem512,falcon1024,pqc-hybrid,pqc,off,18,2,7.409444,0.072718,7.375850,7.443038,0 - default
p256_mlkem512,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,7.543158,0.083270,7.505715,7.580601,0 - default
p256_mlkem512,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,9.321053,0.069594,9.289760,9.352346,0 - default
p256_mlkem512,falconpadded512,pqc-hybrid,pqc,off,18,2,7.020000,0.058611,6.992923,7.047077,0 - default
p256_mlkem512,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,7.541667,0.085492,7.502172,7.581162,0 - default
p256_mlkem512,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,9.321667,0.101010,9.275003,9.368331,0 - default
p256_mlkem512,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,11.046842,0.093455,11.004819,11.088865,0 - default
p256_mlkem512,falconpadded1024,pqc-hybrid,pqc,off,19,1,7.412105,0.076709,7.377613,7.446598,0 - default
p256_mlkem512,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,10.962105,0.061244,10.934566,10.989644,0 - default
p256_mlkem512,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,14.723158,0.046434,14.702279,14.744037,0 - default
p256_mlkem512,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,15.075263,0.087010,15.036139,15.114388,0 - default
p256_mlkem512,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,16.842632,0.086721,16.803637,16.881626,0 - default
p256_mlkem512,sphincssha2128ssimple,pqc-hybrid,pqc,off,18,2,153.579444,0.136747,153.516271,153.642618,0 - default
p256_mlkem512,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,154.231500,0.182390,154.151564,154.311436,0 - default
p256_mlkem512,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,156.074211,0.226527,155.972351,156.176070,0 - default
p256_mlkem512,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,20.279474,0.129421,20.221279,20.337668,0 - default
p256_mlkem512,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,21.990526,0.162975,21.917244,22.063809,0 - default
p256_mlkem512,sphincssha2192ssimple,pqc-hybrid,pqc,off,18,2,271.617778,0.095089,271.573849,271.661706,0 - default
p256_mlkem512,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,273.732105,0.224761,273.631040,273.833170,0 - default
p256_mlkem512,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,32.845789,0.086751,32.806781,32.884797,0 - default
p256_mlkem512,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,17,3,36.405882,0.040783,36.386495,36.425269,0 - default
p256_mlkem512,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,247.269474,0.136523,247.208085,247.330862,0 - default
p256_mlkem512,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,250.987895,0.153137,250.919036,251.056753,0 - default
p256_mlkem512,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,23.473684,0.078472,23.438399,23.508970,0 - default
p256_mlkem512,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,23.837647,0.085989,23.796770,23.878524,0 - default
p256_mlkem512,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,25.617895,0.093665,25.575778,25.660012,0 - default
p256_mlkem512,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,322.811053,0.266664,322.691146,322.930960,0 - default
p256_mlkem512,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,16,4,322.928750,0.122685,322.868634,322.988866,0 - default
p256_mlkem512,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,324.863158,0.197373,324.774408,324.951908,0 - default
p256_mlkem512,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,33.606316,0.147882,33.539820,33.672812,0 - default
p256_mlkem512,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,35.313333,0.088051,35.272656,35.354011,0 - default
p256_mlkem512,sphincsshake192ssimple,pqc-hybrid,pqc,off,18,2,573.971111,0.291222,573.836573,574.105649,0 - default
p256_mlkem512,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,575.838947,0.311304,575.698968,575.978927,0 - default
p256_mlkem512,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,61.218421,0.105739,61.170875,61.265967,0 - default
p256_mlkem512,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,20,0,65.016500,0.205971,64.926229,65.106771,0 - default
p256_mlkem512,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,490.193684,0.286341,490.064930,490.322439,0 - default
p256_mlkem512,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,18,2,493.610556,0.153334,493.539719,493.681392,0 - default
p256_mlkem512,ED25519,pqc-hybrid,classic,off,19,1,6.357368,0.052898,6.333582,6.381154,0 - default
p256_mlkem512,ED448,pqc-hybrid,classic,off,19,1,6.644211,0.083687,6.606580,6.681841,0 - default
p384_mlkem768,MLDSA44,pqc-hybrid,pqc,off,19,1,9.843158,0.271499,9.721077,9.965239,0 - default
p384_mlkem768,MLDSA65,pqc-hybrid,pqc,off,19,1,10.436316,0.702592,10.120392,10.752240,0 - default
p384_mlkem768,MLDSA87,pqc-hybrid,pqc,off,17,3,10.698235,0.496138,10.462386,10.934084,0 - default
p384_mlkem768,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,10.210000,0.061930,10.181390,10.238610,0 - default
p384_mlkem768,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,12.024737,0.115584,11.972764,12.076710,0 - default
p384_mlkem768,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,16,4,11.651250,0.060208,11.621748,11.680752,0 - default
p384_mlkem768,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,18,2,13.702222,0.080700,13.664941,13.739504,0 - default
p384_mlkem768,falcon512,pqc-hybrid,pqc,off,19,1,9.896316,0.062022,9.868427,9.924204,0 - default
p384_mlkem768,falcon1024,pqc-hybrid,pqc,off,19,1,10.241053,0.106400,10.193209,10.288896,0 - default
p384_mlkem768,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,10.355789,0.087833,10.316295,10.395284,0 - default
p384_mlkem768,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,12.195789,0.087706,12.156352,12.235227,0 - default
p384_mlkem768,falconpadded512,pqc-hybrid,pqc,off,19,1,9.982105,0.053808,9.957910,10.006300,0 - default
p384_mlkem768,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,10.315263,0.080026,10.279279,10.351247,0 - default
p384_mlkem768,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,12.101579,0.077047,12.066934,12.136224,0 - default
p384_mlkem768,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,13.787895,0.070835,13.756044,13.819746,0 - default
p384_mlkem768,falconpadded1024,pqc-hybrid,pqc,off,19,1,10.194211,0.123977,10.138464,10.249957,0 - default
p384_mlkem768,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,13.764737,0.080303,13.728628,13.800845,0 - default
p384_mlkem768,sphincssha2128fsimple,pqc-hybrid,pqc,off,18,2,17.588889,0.065699,17.558538,17.619240,0 - default
p384_mlkem768,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,17.886667,0.113137,17.834400,17.938933,0 - default
p384_mlkem768,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,19.741765,0.064152,19.711269,19.772260,0 - default
p384_mlkem768,sphincssha2128ssimple,pqc-hybrid,pqc,off,17,3,156.312941,0.063911,156.282560,156.343322,0 - default
p384_mlkem768,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,156.903500,0.237360,156.799472,157.007528,0 - default
p384_mlkem768,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,17,3,158.555294,0.062562,158.525554,158.585034,0 - default
p384_mlkem768,sphincssha2192fsimple,pqc-hybrid,pqc,off,17,3,23.148235,0.044754,23.126960,23.169510,0 - default
p384_mlkem768,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,24.853158,0.097128,24.809484,24.896832,0 - default
p384_mlkem768,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,274.489474,0.181245,274.407976,274.570971,0 - default
p384_mlkem768,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,276.081500,0.164614,276.009355,276.153645,0 - default
p384_mlkem768,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,35.915263,0.092998,35.873446,35.957080,0 - default
p384_mlkem768,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,39.393889,0.057203,39.367462,39.420315,0 - default
p384_mlkem768,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,250.060000,0.179134,249.979452,250.140548,0 - default
p384_mlkem768,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,253.495000,0.217921,253.399492,253.590508,0 - default
p384_mlkem768,sphincsshake128fsimple,pqc-hybrid,pqc,off,18,2,26.371667,0.066532,26.340931,26.402403,0 - default
p384_mlkem768,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,26.574211,0.085004,26.535988,26.612433,0 - default
p384_mlkem768,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,28.388947,0.085173,28.350649,28.427246,0 - default
p384_mlkem768,sphincsshake128ssimple,pqc-hybrid,pqc,off,18,2,325.303333,0.147129,325.235363,325.371304,0 - default
p384_mlkem768,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,325.640000,0.289464,325.513137,325.766863,0 - default
p384_mlkem768,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,327.370000,0.192642,327.283377,327.456623,0 - default
p384_mlkem768,sphincsshake192fsimple,pqc-hybrid,pqc,off,17,3,36.545294,0.057458,36.517980,36.572608,0 - default
p384_mlkem768,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,38.115263,0.110773,38.065453,38.165073,0 - default
p384_mlkem768,sphincsshake192ssimple,pqc-hybrid,pqc,off,18,2,576.575000,0.320060,576.427140,576.722860,0 - default
p384_mlkem768,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,578.140500,0.245453,578.032926,578.248074,0 - default
p384_mlkem768,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,64.227368,0.179593,64.146613,64.308123,0 - default
p384_mlkem768,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,67.832632,0.158038,67.761569,67.903694,0 - default
p384_mlkem768,sphincsshake256ssimple,pqc-hybrid,pqc,off,18,2,493.225000,0.238284,493.114918,493.335082,0 - default
p384_mlkem768,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,17,3,496.818235,0.186421,496.729616,496.906854,0 - default
p384_mlkem768,ED25519,pqc-hybrid,classic,off,19,1,9.204211,0.159524,9.132480,9.275941,0 - default
p384_mlkem768,ED448,pqc-hybrid,classic,off,19,1,9.507368,0.061900,9.479535,9.535202,0 - default
p521_mlkem1024,MLDSA44,pqc-hybrid,pqc,off,19,1,14.068421,0.379872,13.897610,14.239232,0 - default
p521_mlkem1024,MLDSA65,pqc-hybrid,pqc,off,18,2,14.401111,0.429910,14.202503,14.599719,0 - default
p521_mlkem1024,MLDSA87,pqc-hybrid,pqc,off,18,2,14.605556,0.484419,14.381766,14.829346,0 - default
p521_mlkem1024,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,14.372105,0.080937,14.335711,14.408499,0 - default
p521_mlkem1024,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,16.116842,0.096785,16.073322,16.160362,0 - default
p521_mlkem1024,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,18,2,15.726111,0.080230,15.689047,15.763176,0 - default
p521_mlkem1024,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,18,2,17.776667,0.103980,17.728631,17.824703,0 - default
p521_mlkem1024,falcon512,pqc-hybrid,pqc,off,19,1,14.101053,0.119949,14.047117,14.154988,0 - default
p521_mlkem1024,falcon1024,pqc-hybrid,pqc,off,19,1,14.410526,0.120438,14.356371,14.464682,0 - default
p521_mlkem1024,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,14.551053,0.131652,14.491855,14.610250,0 - default
p521_mlkem1024,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,16.290526,0.040480,16.272324,16.308728,0 - default
p521_mlkem1024,falconpadded512,pqc-hybrid,pqc,off,19,1,14.040526,0.071761,14.008258,14.072794,0 - default
p521_mlkem1024,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,14.535556,0.109985,14.484745,14.586366,0 - default
p521_mlkem1024,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,16.310556,0.110105,16.259689,16.361422,0 - default
p521_mlkem1024,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,17.970000,0.097866,17.925994,18.014006,0 - default
p521_mlkem1024,falconpadded1024,pqc-hybrid,pqc,off,19,1,14.383158,0.193478,14.296159,14.470156,0 - default
p521_mlkem1024,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,17.972105,0.122183,17.917165,18.027045,0 - default
p521_mlkem1024,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,21.755789,0.069387,21.724589,21.786990,0 - default
p521_mlkem1024,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,22.062353,0.060676,22.033509,22.091197,0 - default
p521_mlkem1024,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,23.956471,0.068460,23.923927,23.989014,0 - default
p521_mlkem1024,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,160.671053,0.198379,160.581850,160.760255,0 - default
p521_mlkem1024,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,161.170000,0.203496,161.080814,161.259186,0 - default
p521_mlkem1024,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,162.809474,0.184526,162.726501,162.892447,0 - default
p521_mlkem1024,sphincssha2192fsimple,pqc-hybrid,pqc,off,16,4,27.305000,0.061319,27.274954,27.335046,0 - default
p521_mlkem1024,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,29.006316,0.120195,28.952270,29.060362,0 - default
p521_mlkem1024,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,278.830526,0.227705,278.728138,278.932915,0 - default
